total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
11,11,11,LAMPRIANIDOU Maria,9122,2006-02-10,17.4,W,GRE,A,73.95,76 kg Women,0,0,578,European Youth Championships,2023-07-01,57,60,-63,60,70,73,76,76,136
1,1,1,OCHIGAVA Levan,12184,2006-02-16,17.4,M,GEO,A,80.25,81 kg Men,0,0,578,European Youth Championships,2023-07-01,133,137,141,141,170,173,-180,173,314
2,2,2,GHAHRAMANYAN Hovhannes,5691,2006-12-03,16.6,M,ARM,A,80.5,81 kg Men,0,0,578,European Youth Championships,2023-07-01,130,135,140,140,160,-172,172,172,312
3,5,3,LISIAK Dawid Zenon,9583,2007-06-21,16,M,POL,A,77.95,81 kg Men,0,0,578,European Youth Championships,2023-07-01,117,122,124,124,148,152,157,157,281
4,3,4,VILCU Nicu Alexandru,17340,2006-12-01,16.6,M,ROU,A,80.5,81 kg Men,0,0,578,European Youth Championships,2023-07-01,125,130,-136,130,150,-155,-155,150,280
5,6,5,URBANS Madis,16973,2006-05-25,17.1,M,LAT,A,79.65,81 kg Men,0,0,578,European Youth Championships,2023-07-01,118,122,-126,122,139,143,148,148,270
6,7,6,MARIUTA Ion,10335,2006-09-15,16.8,M,MDA,A,79.4,81 kg Men,0,0,578,European Youth Championships,2023-07-01,-120,120,-124,120,-147,147,-151,147,267
7,4,11,KURDYBAKHA Valentyn,8947,2007-07-22,15.9,M,UKR,A,79.35,81 kg Men,0,0,578,European Youth Championships,2023-07-01,122,125,-131,125,-140,140,-145,140,265
8,10,7,GOSPODINOV Toshko,5961,2006-12-14,16.5,M,BUL,A,80,81 kg Men,0,0,578,European Youth Championships,2023-07-01,110,115,-121,115,135,141,145,145,260
9,8,9,HENNIG Robert Moritz,6601,2006-07-14,17,M,GER,A,79,81 kg Men,0,0,578,European Youth Championships,2023-07-01,118,-123,-123,118,133,138,141,141,259
10,11,8,KUZMIN Aleksei,8995,2007-12-05,15.6,M,EST,A,80.05,81 kg Men,0,0,578,European Youth Championships,2023-07-01,108,112,115,115,138,142,-146,142,257
11,9,10,HAUFF Tom,6518,2006-04-12,17.2,M,GER,B,78.3,81 kg Men,0,0,578,European Youth Championships,2023-07-01,107,111,115,115,135,140,-143,140,255
12,12,12,MADSEN William,9997,2007-10-15,15.7,M,DEN,B,80.85,81 kg Men,0,0,578,European Youth Championships,2023-07-01,110,114,-116,114,133,-136,-137,133,247
13,13,15,RUDOVICS Daniels,14344,2006-12-13,16.5,M,LAT,B,80.15,81 kg Men,0,0,578,European Youth Championships,2023-07-01,105,109,113,113,-125,125,130,130,243
14,14,14,PRANNI Hannes,13357,2006-05-12,17.1,M,FIN,B,80.6,81 kg Men,0,0,578,European Youth Championships,2023-07-01,100,105,108,108,125,130,-133,130,238
15,15,13,TCHURZ Jan,16402,2007-01-30,16.4,M,CZE,B,79.1,81 kg Men,0,0,578,European Youth Championships,2023-07-01,101,105,-108,105,128,133,-139,133,238
16,16,16,VIIO Julius,17327,2007-01-13,16.5,M,FIN,B,80.85,81 kg Men,0,0,578,European Youth Championships,2023-07-01,95,100,-103,100,127,-134,-135,127,227
17,17,17,QUINN Bobby,13516,2006-06-28,17,M,IRL,B,79.3,81 kg Men,0,0,578,European Youth Championships,2023-07-01,-87,-87,87,87,101,106,-110,106,193
1,2,1,POGHOSYAN Emma,13217,2006-08-26,16.8,W,ARM,A,80.7,81 kg Women,0,0,578,European Youth Championships,2023-07-01,-90,90,96,96,120,129,NA,129,225
2,1,2,MURGVLIANI Mariam,11526,2006-12-05,16.6,W,GEO,A,80.85,81 kg Women,0,0,578,European Youth Championships,2023-07-01,95,100,103,103,117,121,-128,121,224
3,3,3,KOZERA Katarzyna Marta,8789,2006-01-19,17.4,W,POL,A,80.65,81 kg Women,0,0,578,European Youth Championships,2023-07-01,75,80,-84,80,95,102,-105,102,182
4,4,4,FABIAN Lena,4986,2006-08-08,16.9,W,HUN,A,78.05,81 kg Women,0,0,578,European Youth Championships,2023-07-01,60,-66,66,66,75,-84,84,84,150
1,1,1,MOVSISYAN Valerik,11385,2007-11-17,15.6,M,ARM,A,86.2,89 kg Men,0,0,578,European Youth Championships,2023-07-01,135,145,NA,145,160,-170,NA,160,305
2,2,3,DANUTA Vadim,3967,2006-10-18,16.7,M,MDA,A,86.75,89 kg Men,0,0,578,European Youth Championships,2023-07-01,123,127,130,130,150,-157,-157,150,280
3,4,2,MAZNIK Vladislav,10575,2006-06-03,17.1,M,EST,A,87.4,89 kg Men,0,0,578,European Youth Championships,2023-07-01,122,-125,125,125,151,-156,-157,151,276
4,3,5,SILAGADZE Luka,15397,2007-05-04,16.2,M,GEO,A,87.55,89 kg Men,0,0,578,European Youth Championships,2023-07-01,119,123,129,129,142,-146,-146,142,271
5,5,4,PAGACIK Filip,12578,2006-11-22,16.6,M,SVK,A,83.35,89 kg Men,0,0,578,European Youth Championships,2023-07-01,122,-126,-128,122,140,145,-152,145,267
6,6,6,LEPKO Bence,9374,2006-07-28,16.9,M,HUN,A,81.55,89 kg Men,0,0,578,European Youth Championships,2023-07-01,105,111,-114,111,135,-141,-141,135,246
7,7,7,AMAEV Demir,1067,2006-08-31,16.8,M,MDA,B,82.15,89 kg Men,0,0,578,European Youth Championships,2023-07-01,-105,105,110,110,125,130,-135,130,240
8,8,8,CEPKO Matej,3106,2007-04-18,16.2,M,SVK,B,82.2,89 kg Men,0,0,578,European Youth Championships,2023-07-01,95,101,106,106,120,127,-135,127,233
9,9,9,VIKS Kait,17335,2007-07-07,16,M,EST,B,84,89 kg Men,0,0,578,European Youth Championships,2023-07-01,-87,87,91,91,108,112,-115,112,203
10,10,10,BOLLINI Giovanni,2396,2007-12-24,15.5,M,SMR,B,87.95,89 kg Men,0,0,578,European Youth Championships,2023-07-01,-81,-81,81,81,103,-108,-110,103,184
1,1,1,ABATI Simone Karol,21,2006-01-13,17.5,M,ITA,A,95.65,96 kg Men,0,0,578,European Youth Championships,2023-07-01,150,-158,-158,150,175,185,NA,185,335
2,2,2,SMYK Maksym,15618,2006-06-18,17,M,UKR,A,95.85,96 kg Men,0,0,578,European Youth Championships,2023-07-01,125,128,130,130,156,162,165,165,295
3,3,3,ANGELOV Tanislav,1224,2006-03-23,17.3,M,BUL,A,93.9,96 kg Men,0,0,578,European Youth Championships,2023-07-01,126,-129,129,129,155,158,164,164,293
4,4,4,"NAGY Zsolt",11633,2006-06-29,17,M,HUN,A,92.25,96 kg Men,0,0,578,European Youth Championships,2023-07-01,120,-125,127,127,147,156,159,159,286
5,5,5,SAHIN Silvan Selim,14518,2006-01-20,17.4,M,GER,A,94.75,96 kg Men,0,0,578,European Youth Championships,2023-07-01,118,122,-126,122,133,138,143,143,265
6,6,6,NEAGU Alexandru,11819,2007-04-21,16.2,M,MDA,A,92.35,96 kg Men,0,0,578,European Youth Championships,2023-07-01,-107,107,110,110,133,137,140,140,250
7,8,7,TSAKIRIDIS Nikolaos,16766,2007-04-02,16.2,M,GRE,B,95.35,96 kg Men,0,0,578,European Youth Championships,2023-07-01,100,105,-110,105,130,-140,-140,130,235
8,7,8,TUDOROI Marius,16810,2006-06-11,17.1,M,MDA,B,92,96 kg Men,0,0,578,European Youth Championships,2023-07-01,103,107,-110,107,117,122,125,125,232
9,9,9,CROOKS Morgan,3789,2006-03-16,17.3,M,IRL,B,92.3,96 kg Men,0,0,578,European Youth Championships,2023-07-01,80,83,85,85,105,109,113,113,198
