total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
5,6,5,BOSINCEANU Ionela Lenuta,2479,2008-05-14,16.1,W,ROU,A,68.4,71 kg Women,0,0,602,European Youth Championships,2024-06-15,76,81,-85,81,95,100,103,103,184
6,5,7,YILMAZ Oznur,18120,2007-05-22,17.1,W,TUR,A,67.9,71 kg Women,0,0,602,European Youth Championships,2024-06-15,81,-83,-86,81,93,-101,-101,93,174
7,7,8,CHMUKH Mariia,3474,2007-05-16,17.1,W,UKR,A,68.4,71 kg Women,0,0,602,European Youth Championships,2024-06-15,72,75,77,77,85,89,92,92,169
8,9,6,KUMLANDER Minea,8978,2007-06-29,17,W,FIN,A,68.4,71 kg Women,0,0,602,European Youth Championships,2024-06-15,65,70,-73,70,86,89,94,94,164
9,8,9,KOZLOVSKI Maya,8847,2007-04-14,17.2,W,ISR,A,69,71 kg Women,0,0,602,European Youth Championships,2024-06-15,66,70,73,73,78,82,85,85,158
10,10,10,CUDDY Alanna,3842,2007-08-21,16.8,W,IRL,A,70.35,71 kg Women,0,0,602,European Youth Championships,2024-06-15,53,56,59,59,72,75,-78,75,134
1,2,1,KOTELEVSKYI Serhii,8796,2008-07-27,15.9,M,UKR,A,73,73 kg Men,0,0,602,European Youth Championships,2024-06-15,-125,-125,125,125,146,148,155,155,280
2,1,4,RRASA Samoel,14396,2007-12-28,16.5,M,ALB,A,72.15,73 kg Men,0,0,602,European Youth Championships,2024-06-15,-122,122,125,125,141,-144,145,145,270
3,3,2,VASILONOKS Maksims,17279,2008-05-26,16.1,M,LAT,A,72.95,73 kg Men,0,0,602,European Youth Championships,2024-06-15,-121,-121,122,122,138,142,147,147,269
4,7,3,KRUPA Adrian,8906,2007-03-03,17.3,M,POL,A,69.85,73 kg Men,0,0,602,European Youth Championships,2024-06-15,115,-119,-119,115,140,144,147,147,262
5,4,7,KLYMKOVYCH Yurii,8591,2008-05-28,16,M,UKR,A,72.8,73 kg Men,0,0,602,European Youth Championships,2024-06-15,118,-121,-121,118,138,-143,-144,138,256
6,9,6,GALLART LECHON Nolan,5503,2007-08-11,16.8,M,ESP,A,72,73 kg Men,0,0,602,European Youth Championships,2024-06-15,-110,110,-114,110,138,-142,142,142,252
7,5,9,KOZYRAU Illia,8856,2007-11-02,16.6,M,AIN,A,72.9,73 kg Men,0,0,602,European Youth Championships,2024-06-15,116,-119,-119,116,135,-139,-139,135,251
8,12,5,DUNCAN Corey,4602,2007-03-03,17.3,M,GBR,A,72.05,73 kg Men,0,0,602,European Youth Championships,2024-06-15,107,-111,-111,107,137,-140,143,143,250
9,8,8,MARTIN FERNANDEZ Alejandro,10440,2007-05-24,17.1,M,ESP,A,71.45,73 kg Men,0,0,602,European Youth Championships,2024-06-15,-110,110,113,113,128,133,136,136,249
10,10,10,PFEIFFER Marc Constantin,13130,2007-01-19,17.4,M,GER,A,71.95,73 kg Men,0,0,602,European Youth Championships,2024-06-15,103,108,-113,108,125,130,135,135,243
11,11,11,MEZINSKIS Kevins,10909,2007-07-13,16.9,M,LAT,A,72.75,73 kg Men,0,0,602,European Youth Championships,2024-06-15,107,-110,-111,107,129,-132,132,132,239
12,13,12,MARGARITIS Alexandros,10357,2008-07-09,15.9,M,GRE,A,71.05,73 kg Men,0,0,602,European Youth Championships,2024-06-15,90,95,100,100,120,125,129,129,229
13,14,13,LOUKAS Marios,9846,2008-11-28,15.5,M,GRE,A,72.85,73 kg Men,0,0,602,European Youth Championships,2024-06-15,-90,90,-95,90,-117,117,-122,117,207
14,15,14,KOLAR Anze,8668,2007-12-06,16.5,M,SLO,A,72.15,73 kg Men,0,0,602,European Youth Championships,2024-06-15,89,-92,-93,89,112,116,-120,116,205
NA,6,NA,ABDULLAYEV Akif,128,2007-04-06,17.2,M,AZE,A,71.45,73 kg Men,0,0,602,European Youth Championships,2024-06-15,110,116,-119,116,-142,-142,-142,NA,NA
1,1,1,HORMAVIRTA Minni,6881,2008-09-08,15.8,W,FIN,A,74.65,76 kg Women,0,0,602,European Youth Championships,2024-06-15,86,89,-92,89,112,117,-123,117,206
2,3,3,KOROL Anna,8768,2007-08-13,16.8,W,UKR,A,75,76 kg Women,0,0,602,European Youth Championships,2024-06-15,80,83,85,85,100,104,106,106,191
3,5,2,GARCIA STEFANOVA Sofia,5605,2008-05-19,16.1,W,BUL,A,74.35,76 kg Women,0,0,602,European Youth Championships,2024-06-15,75,79,81,81,99,-105,107,107,188
4,2,4,CRISCUOLO Emma,3798,2007-05-22,17.1,W,ITA,A,75.1,76 kg Women,0,0,602,European Youth Championships,2024-06-15,80,84,86,86,93,-98,-99,93,179
5,4,5,BAILEY Martha,1768,2008-10-01,15.7,W,GBR,A,74.25,76 kg Women,0,0,602,European Youth Championships,2024-06-15,79,82,-85,82,87,90,-93,90,172
6,6,6,HELLEVANG Mariell Endestad,6620,2008-07-05,15.9,W,NOR,A,75.3,76 kg Women,0,0,602,European Youth Championships,2024-06-15,66,69,71,71,86,89,-92,89,160
NA,7,NA,HEIKKILA Iina,6602,2007-10-20,16.7,W,FIN,A,73,76 kg Women,0,0,602,European Youth Championships,2024-06-15,-63,63,65,65,-82,-82,-82,NA,NA
1,1,1,LISIAK Dawid,9638,2007-06-21,17,M,POL,A,81,81 kg Men,0,0,602,European Youth Championships,2024-06-15,128,-133,133,133,158,162,167,167,300
2,4,2,SHCHOHALEU Artur,15317,2007-07-19,16.9,M,AIN,A,79.8,81 kg Men,0,0,602,European Youth Championships,2024-06-15,128,-131,-132,128,157,-161,161,161,289
3,3,4,GASPARYAN Ashot,5644,2007-12-17,16.5,M,ARM,A,80.5,81 kg Men,0,0,602,European Youth Championships,2024-06-15,125,129,-132,129,155,-159,159,159,288
4,5,3,NOVOSAD Mykhailo,12141,2007-11-19,16.6,M,UKR,A,81,81 kg Men,0,0,602,European Youth Championships,2024-06-15,124,128,-131,128,154,-159,159,159,287
5,2,5,DI MARZIO Samuele,4299,2008-02-19,16.3,M,ITA,A,77.75,81 kg Men,0,0,602,European Youth Championships,2024-06-15,125,-130,131,131,147,155,-158,155,286
6,6,6,TSUKHISHVILI Giga,16886,2007-04-05,17.2,M,GEO,A,80.65,81 kg Men,0,0,602,European Youth Championships,2024-06-15,122,127,-131,127,145,-146,150,150,277
7,7,7,DABEK Florian,3898,2008-02-09,16.3,M,POL,A,80.9,81 kg Men,0,0,602,European Youth Championships,2024-06-15,122,126,-129,126,148,-154,-154,148,274
8,8,9,HEYDAROV Huseyn,6750,2008-02-12,16.3,M,AZE,A,81,81 kg Men,0,0,602,European Youth Championships,2024-06-15,115,121,126,126,145,-152,-153,145,271
9,9,8,IBRYAM Ivo,7163,2007-03-29,17.2,M,BUL,A,80.75,81 kg Men,0,0,602,European Youth Championships,2024-06-15,117,122,-124,122,-139,139,146,146,268
10,10,10,MADSEN William,10055,2007-10-15,16.7,M,DEN,A,80.75,81 kg Men,0,0,602,European Youth Championships,2024-06-15,117,-122,122,122,138,-143,-148,138,260
11,11,11,AYTAR Alper,1660,2007-07-07,16.9,M,TUR,A,80.1,81 kg Men,0,0,602,European Youth Championships,2024-06-15,113,118,-121,118,130,136,-139,136,254
12,12,13,SIVAK Michael,15618,2007-01-15,17.4,M,CZE,A,76.6,81 kg Men,0,0,602,European Youth Championships,2024-06-15,93,99,102,102,123,-130,130,130,232
13,14,12,PATERNOSTER David,12889,2008-06-04,16,M,SLO,A,77.1,81 kg Men,0,0,602,European Youth Championships,2024-06-15,90,94,-97,94,130,135,-139,135,229
14,13,14,PATLAKAS Alexandros,12895,2007-11-02,16.6,M,GRE,A,79.3,81 kg Men,0,0,602,European Youth Championships,2024-06-15,90,97,101,101,105,-110,110,110,211
1,1,2,MACHNIEWSKA Julia,10029,2007-02-12,17.3,W,POL,A,80.7,81 kg Women,0,0,602,European Youth Championships,2024-06-15,82,84,86,86,102,105,108,108,194
2,2,1,PEHLIVAN Zeynep Nur,12960,2008-09-06,15.8,W,TUR,A,79.2,81 kg Women,0,0,602,European Youth Championships,2024-06-15,80,83,-85,83,99,104,109,109,192
3,5,3,SEVIM Bahar,15215,2007-03-01,17.3,W,TUR,A,76.2,81 kg Women,0,0,602,European Youth Championships,2024-06-15,75,79,-82,79,99,103,106,106,185
4,3,4,CISMANESCU Ecaterina Constantina,3628,2008-05-05,16.1,W,ROU,A,80.9,81 kg Women,0,0,602,European Youth Championships,2024-06-15,78,82,-84,82,95,-100,-100,95,177
5,4,6,SILO MENGUE Digna Ada,15484,2008-05-12,16.1,W,ESP,A,78.65,81 kg Women,0,0,602,European Youth Championships,2024-06-15,74,78,81,81,-93,-93,93,93,174
6,7,5,TAKACSOVA Vivien,16295,2008-05-10,16.1,W,SVK,A,78,81 kg Women,0,0,602,European Youth Championships,2024-06-15,68,71,73,73,88,-92,93,93,166
7,6,7,DZENISEVICH Sofiya,4646,2008-07-26,15.9,W,AIN,A,80.2,81 kg Women,0,0,602,European Youth Championships,2024-06-15,-70,70,73,73,87,91,-93,91,164
1,1,1,MOVSISYAN Valerik,11449,2007-11-17,16.6,M,ARM,A,88.2,89 kg Men,0,0,602,European Youth Championships,2024-06-15,-140,140,NA,140,161,NA,NA,161,301
2,2,5,KURDYBAKHA Valentyn,9001,2007-07-22,16.9,M,UKR,A,87.4,89 kg Men,0,0,602,European Youth Championships,2024-06-15,130,134,137,137,155,-159,-160,155,292
3,4,2,BEKOSHVILI Jumber,2087,2008-01-31,16.4,M,GEO,A,88.1,89 kg Men,0,0,602,European Youth Championships,2024-06-15,125,129,133,133,152,157,159,159,292
4,3,4,GRZYMALA Szymon,6133,2007-11-10,16.6,M,POL,A,81.7,89 kg Men,0,0,602,European Youth Championships,2024-06-15,125,130,134,134,-155,-155,156,156,290
5,5,3,SUMEN Sefkan,16109,2008-07-21,15.9,M,TUR,A,86.35,89 kg Men,0,0,602,European Youth Championships,2024-06-15,125,-131,131,131,151,-156,158,158,289
6,6,6,BIADALSKI Tymoteusz,2275,2008-08-26,15.8,M,POL,A,84.55,89 kg Men,0,0,602,European Youth Championships,2024-06-15,113,117,120,120,143,147,150,150,270
7,8,8,TCHURZ Jan,16487,2007-01-30,17.4,M,CZE,A,83.6,89 kg Men,0,0,602,European Youth Championships,2024-06-15,-112,114,-119,114,-139,139,-143,139,253
8,12,7,VIIO Julius,17416,2007-01-13,17.4,M,FIN,A,88.95,89 kg Men,0,0,602,European Youth Championships,2024-06-15,105,-108,-109,105,143,-149,-149,143,248
9,10,10,BRAZDEIKIS Nojus,2557,2007-11-11,16.6,M,LTU,A,83.3,89 kg Men,0,0,602,European Youth Championships,2024-06-15,108,-112,112,112,127,133,-135,133,245
10,7,11,CEPKO Matej,3120,2007-04-18,17.2,M,SVK,A,86.5,89 kg Men,0,0,602,European Youth Championships,2024-06-15,-115,115,-120,115,127,-132,-132,127,242
11,11,9,AADLAND Nikolai Kvamme,9,2008-11-08,15.6,M,NOR,A,87.05,89 kg Men,0,0,602,European Youth Championships,2024-06-15,103,106,-109,106,133,-137,-137,133,239
12,9,13,GARCIA MORICHE Cayetano,5590,2007-04-25,17.1,M,ESP,B,83.2,89 kg Men,0,0,602,European Youth Championships,2024-06-15,105,113,-117,113,123,-133,-133,123,236
13,13,12,QUINN Callum Michael,13592,2008-01-31,16.4,M,IRL,B,88.95,89 kg Men,0,0,602,European Youth Championships,2024-06-15,104,-107,-107,104,-122,122,126,126,230
14,14,14,VIKS Kait,17424,2007-07-07,16.9,M,EST,B,88.05,89 kg Men,0,0,602,European Youth Championships,2024-06-15,97,100,-104,100,116,-120,-121,116,216
15,15,15,BOLLINI Giovanni,2406,2007-12-24,16.5,M,SMR,B,85.3,89 kg Men,0,0,602,European Youth Championships,2024-06-15,88,93,-97,93,-114,114,-121,114,207
1,1,1,SILAGADZE Luka,15479,2007-05-04,17.1,M,GEO,A,93.5,96 kg Men,0,0,602,European Youth Championships,2024-06-15,135,139,143,143,165,-169,169,169,312
2,3,2,GHAZARYAN Grigor,5739,2008-03-25,16.2,M,ARM,A,95.6,96 kg Men,0,0,602,European Youth Championships,2024-06-15,131,135,138,138,165,168,-175,168,306
3,2,3,KARTAL Emre,8028,2007-05-14,17.1,M,TUR,A,93.05,96 kg Men,0,0,602,European Youth Championships,2024-06-15,130,135,138,138,160,166,-169,166,304
4,4,7,SHEPELEVSKI Maxim,15339,2007-09-11,16.8,M,ISR,A,95.3,96 kg Men,0,0,602,European Youth Championships,2024-06-15,-131,131,137,137,-147,147,154,154,291
5,5,5,KUZMIN Aleksei,9049,2007-12-05,16.5,M,EST,A,93.6,96 kg Men,0,0,602,European Youth Championships,2024-06-15,125,129,-132,129,155,160,-164,160,289
6,6,4,JANNES Eliel,7449,2007-04-23,17.1,M,FIN,A,92,96 kg Men,0,0,602,European Youth Championships,2024-06-15,123,-124,-128,123,152,158,162,162,285
7,8,6,ZSEDELY Szabolcs Csaba,18510,2007-01-05,17.4,M,HUN,A,95.15,96 kg Men,0,0,602,European Youth Championships,2024-06-15,115,-120,120,120,-160,160,-167,160,280
8,9,8,AHMADZADA Mammad,376,2007-11-09,16.6,M,AZE,A,93.75,96 kg Men,0,0,602,European Youth Championships,2024-06-15,110,-116,116,116,148,-154,-154,148,264
9,7,9,KRYVYI Artem,8915,2007-01-19,17.4,M,UKR,A,94.7,96 kg Men,0,0,602,European Youth Championships,2024-06-15,115,119,121,121,135,140,-143,140,261
10,10,10,JAKUBEC David,7408,2007-09-06,16.8,M,SVK,A,95,96 kg Men,0,0,602,European Youth Championships,2024-06-15,100,106,-110,106,120,126,-131,126,232
NA,NA,11,TSAKIRIDIS Nikolaos,16851,2007-04-02,17.2,M,GRE,A,95.65,96 kg Men,0,0,602,European Youth Championships,2024-06-15,-105,-105,-110,NA,125,-130,-132,125,NA
